model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
gemma3:4b,NIG22154,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.13,IPOB: Indigenous Peoples of Biafra,"On 1 October 2021, unidentified gunmen enforcing IPOB sit at home order killed a driver and set his vehicle ablaze along the Owerri-Umuahia road (Owerri Municipal, Imo). The other occupants of the vehicles fled."
gemma3:4b,NIG19274,B,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.16,Military Forces of Nigeria (2015-2023),"On 17 December 2020, ISWAP militants attacked the Army Super Camp in Cross Kauwa (Kukawa LGA, Borno) but were repelled by Nigerian troops. Conflicting fatality reports. Military sources report Nigerian troops killed four ISWAP militants and recovered weapons and ammunition while ISWAP sources report that a number of soldiers were killed and wounded."
gemma3:4b,NIG37201,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.15,Police Forces of Nigeria (2023-),"On 5 June 2024, police and KADVIS engaged a Kaduna militia in a firefight while attempting to abduct the Paramount Ruler of Ninzo Chiefdom at his palace in Fadan-Ninzo (Sanga, Kaduna). The armed group managed to escape into the forest, but the chief's wife could not be accounted for. There were no fatalities."
gemma3:4b,NIG28507,B,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,1.18,Military Forces of Nigeria (2015-2023),"On 24 October 2022, the Nigerian Defense Headquarters claimed that soldiers and policemen on a fighting patrol clashed with suspected IPOB militants around Nkwerre-Inyi forest (Oji River, Enugu). The troops pursued the militants after they fled on sighting them, 2 SUV vehicles, 3 motorcycles and other items were recovered."
gemma3:4b,NIG34112,B,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,1.2,Military Forces of Nigeria (2023-),"On 5 December 2023, the Nigerian soldiers, CJTF and local hunters repelled Boko Haram (JAS) and engaged them in a firefight when attempting to invade a Fulani settlement near Malari neighborhood of Konduga (Konduga, Borno). One man, likely to be a bystander, was shot and wounded. There were no fatalities."
gemma3:4b,NIG28971,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.17,Unidentified Armed Group (Nigeria),"On 9 December 2022, an unidentified armed group that was enforcing a sit in order attacked the convoy of the APC house of representatives candidate for Mbaitoli/Ikeduru federal constituency at Ubomiri (Mbaitoli, Imo). One person was shot and killed on the spot, the state's commissioner for solid minerals sustained machete cuts, other sources reported that the attack was politically motivated."
gemma3:4b,NIG31886,S,S,0.95,"{""V"": 0.01, ""B"": 0.05, ""E"": 0.02, ""P"": 0.03, ""R"": 0.02, ""S"": 0.87}",,1.16,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 9 July 2023, a Boko Haram [JAS Faction] commander and one of his lieutenants surrendered to Nigerian troops in Borno, coded to Maiduguri (Maiduguri Metro, Borno)."
gemma3:4b,NIG29165,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.15,IPOB: Indigenous Peoples of Biafra,"On 10 December 2022, suspected IPOB militants numbering over 10 from a faction led by Simon Ekpa who were enforcing a sit in order clashed with policemen at New Market in Enugu (Enugu North, Enugu). A police van was set ablaze by the assailants, one source report that a pregnant woman was killed by a stray bullet."
gemma3:4b,NIG23779,B,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.18,Military Forces of Niger (2021-2023),"Around 13 February 2022 (between 12 - 15 February), the Nigerien contingent of MNJTF carried out a combined air-ground operation involving air and artillery strikes and ground assaults against Boko Haram (JAS or ISWAP Lake Chad faction) in the areas of Jabulam (Mobbar, Borno) and Abadam (Abadan, Borno) in Nigeria, and Bague Kiessa [Bague Kiessa Koura], Dagaya, Boulayi, and Boula Gana (Bosso, Diffa) in Niger. About twenty militants were killed and weapons and ammo seized. Fatalities are split across six events."
gemma3:4b,NIG38271,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.16,Military Forces of Nigeria (2023-),"On 28 August 2024, a soldier attached to OPHD Sector 6 shot and killed a police DPO at a checkpoint around Dan Marke (Bukkuyum, Zamfara). The police DPO was traveling to attend a conference when the soldier stopped him and shot him in the head despite identifying himself as a police officer."
gemma3:4b,NIG33121,E,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.08, ""P"": 0.02, ""R"": 0.03, ""S"": 0.05}",,1.18,Military Forces of Nigeria (2023-),"On 11 October 2023, the Nigerian Airforce launched airstrikes at ISWAP fighters on motorcycles around BUK village in Timbuktu Triangle, coded to Sambisa Forest Reserve (Gwoza, Borno). Five ISWAP fighters were killed in the strike."
gemma3:4b,NIG31865,S,S,0.95,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.03, ""P"": 0.02, ""R"": 0.01, ""S"": 0.81}",,1.17,Military Forces of Nigeria (2023-),"Property destruction: Around 26 June 2023 (between 15 June - 6 July), troops of the joint task force of Operation Delta Safe destroyed 30 illegal refining sites across Bayelsa coded to Yenagoa (Yenagoa, Bayelsa), Cross River, Delta and Rivers states [coded separately]. 125 storage tanks, 227 ovens, 11 dugout pits and 21 wooden boats were recovered, 42 suspected saboteurs were arrested."
gemma3:4b,NIG36514,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.14,Unidentified Armed Group (Nigeria),"On 1 May 2024, an unidentified armed group shot and killed an APC chieftain in Kuje (Kuje, FCT) as he was returning from his farm. The victim was shot in the eye as he was driving, which led to an accident that killed him, three persons who were in the car with him were abducted and the fourth person escaped."
gemma3:4b,NIG20826,B,V,0.85,"{""V"": 0.75, ""B"": 0.05, ""E"": 0.02, ""P"": 0.01, ""R"": 0.02, ""S"": 0.01}",,1.16,Police Forces of Nigeria (2015-2023),"Around 26 May 2021 (as reported), Nigerian police operatives clashed with a Katsina communal militia at Kafur, Danja, Dutsinma [Dutsin Ma], Safana, Batsari and Funtua Local Government Areas in Katsina State, killing five militiamen and recovered 69 rustled cows. 16 suspects were also arrested. Fatalities split across 6 events."
gemma3:4b,NIG23381,B,V,0.85,"{""V"": 0.75, ""B"": 0.05, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.17,Zamfara Communal Militia (Nigeria),"On 23 January 2022, local militia men and security agents (presumed military) repelled an attack by Zamfara militiamen on Yan Doton Daji (Tsafe, Zamfara). The assailants retreated to their camps in Munhaye forest after meeting a stiff resistance."
gemma3:4b,NIG29665,E,V,0.85,"{""V"": 0.75, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.01}",,1.2,Military Forces of Nigeria (2015-2023),"On 23 January 2023, the Nigerian Air Force carried out airstrikes that were targeted at ISWAP/ Boko Haram militants at Konduga (Konduga, Borno) and Bama [coded separately] general areas. Casualties are unknown."
gemma3:4b,NIG21924,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.15,Unidentified Armed Group (Nigeria),"On 9 September 2021, gunmen engaged police officers in an armed clash that led to the killing of three police officers and the abduction of an unspecified number of expatriates in Akukutoru LGA (Rivers) coded as Abonnema. The abducted expatriates were released around 4 October."
gemma3:4b,NIG19121,B,V,0.95,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.11,Military Forces of Nigeria (2015-2023),"On 7 December 2020, Nigerian military troops clashed with a Katsina communal militia at Gatakawa (Kankara LGA, Katsina), rescuing 13 kidnapped victims. No reported fatalities."
gemma3:4b,NIG22750,B,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,1.16,Police Forces of Nigeria (2015-2023),"On 28 November 2021, police forces engaged an unidentified armed group in an armed clash at the group's hideout in Tsenom (Ukum, Benue), after trailing the group following their involvement in an attack on mourners in Logo on 13 November [coded separately]. Two of the armed men were killed, one was wounded and arrested by the police."
gemma3:4b,NIG29947,P,P,0.95,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.85, ""R"": 0.03, ""S"": 0.02}",,1.18,Protesters (Nigeria),"On 13 February 2023, some teachers who were fired by the Osun state government protested in Oshogbo (Osogbo, Osun) against the their termination and demanded that the state governor revisit the executive order and reinstate them."
gemma3:4b,NIG37837,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.15,Black Axe (Nigeria),"On 19 July 2024, the Aye (Black Axe) and the Bucaneer clashed and killed one person around the Adekunle Ajasin University, Akungba (Akoko South West, Ondo)."
gemma3:4b,NIG19404,B,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.24,Military Forces of Nigeria (2015-2023),"On 9 January 2021, Nigerian military troops clashed with Boko Haram elements at Gonan Kaji Village along Damaturu-Buni Yadi Road (Gujba LGA, Yobe), killing 30 militants and recovering weapons and ammunition."
gemma3:4b,NIG31110,R,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.14,Rioters (Nigeria),"Around 9 May 2023 (as reported), a mob assaulted two women who were accused of being lesbians in Ibadan (Ibadan North West, Oyo). The victims were tied to a tree while they were prayed upon to be delivered from evil spirits and then they were banished from the community."
gemma3:4b,NIG17079,B,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,1.17,Military Forces of Nigeria (2015-2023),"On 15 May 2020, Nigerian Armed Forces ambushed Boko Haram/IS who were relocating from the Sambisa Forest Reserve to Mandara mountains due to heavy air and artillery bombardments in Gwoza LGA (Borno). 5 BH/IS fighters were killed."
gemma3:4b,NIG37119,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.13,IPOB: Indigenous Peoples of Biafra,"On 30 May 2024, IPOB/ESN members shot and killed two people while enforcing a 'sit at home' order in the Okwe community (Onuimo, Imo)."
gemma3:4b,NIG21769,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.15,Zamfara Communal Militia (Nigeria),"On 18 August 2021, one man was abducted from his house in Tsafe (Tsafe, Zamfara). Nigerian police forces claim they secured his unconditional release on the same day."
gemma3:4b,NIG23303,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.13,Niger Communal Militia (Nigeria),"On 14 January 2022, Niger militiamen killed two persons and abducted four others, suspected to be Fulani, in Jigawa and surrounding communities of Mashegu LGA (Niger), coded to Dogon Fadama. The assailants stole household items and rustled a lot of cattle. Fatalities split into two events."
gemma3:4b,NIG23414,R,V,0.85,"{""V"": 0.75, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.02, ""S"": 0.03}",,1.2,Rioters (Nigeria),"On 27 January 2022, a group of motorists tried to attack a soldier at a checkpoint at the Onitsha Bridgehead (Onisha North, Anambra) after a revenue collector was killed by a stray bullet. Reinforcement of soldiers were deployed to dispel the motorists, and the soldier was unharmed."
gemma3:4b,NIG26946,B,V,0.85,"{""V"": 0.75, ""B"": 0.05, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.15,Police Forces of Nigeria (2015-2023),"On 8 March 2020, policemen clashed with an unidentified armed group in Amadi-Ama sandfill (Port Harcourt, Rivers), coded as Port Harcourt. The reason for the clash is unknown, casualties unknown."
gemma3:4b,NIG32666,P,P,0.95,"{""V"": 0.05, ""B"": 0.02, ""E"": 0.01, ""P"": 0.8, ""R"": 0.01, ""S"": 0.01}",,1.16,Protesters (Nigeria),"On 4 September 2023, some APC youths in Rivers state protested in Port Harcourt (Port Harcourt, Rivers) against the appointment of PDP members in the state into key government positions by President Tinubu."
gemma3:4b,NIG35786,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.03}",,1.15,Kaduna Communal Militia (Nigeria),"On 31 March 2024, a Kaduna militia abducted 10 civilians from Azzara community, coded to Gidan Azara (Kachia, Kaduna). The abductees included a 5 day old baby and its mother who were abducted after her husband who was the target was not found by the militia."
gemma3:4b,NIG27513,E,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.0, ""R"": 0.0, ""S"": 0.02}",,1.21,Unidentified Armed Group (Nigeria),"On 28 November 2020, an armed group attacked a church with an explosive at the Mile 3, Diobu (Port Harcourt, Rivers). One person was wounded and three of the assailants were arrested."
gemma3:4b,NIG34491,S,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.14,Islamic State West Africa Province (ISWAP),"Property destruction: On 2 January 2024, ISWAP claimed to have attacked a Christian community in Bula Kudube, coded to Chibok (Chibok, Borno). They forced the residents to flee and set fire to five of their homes."
gemma3:4b,NIG24131,E,E,0.95,"{""V"": 0.05, ""B"": 0.05, ""E"": 0.8, ""P"": 0.02, ""R"": 0.01, ""S"": 0.01}",,1.16,Unidentified Armed Group (Nigeria),"On 16 March 2022, armed individuals used dynamite explosives against the cars of two off-duty prison officers in the Umulolo area of Okgwe / Okigwi (Okigwe, Imo), just after they left the Imo Correctional Center. The two were killed; other individuals (not specified) were injured."
gemma3:4b,NIG29980,B,B,0.85,"{""V"": 0.05, ""B"": 0.65, ""E"": 0.03, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,1.17,Military Forces of Nigeria (2015-2023),"On 10 February 2023, troops of 21 Armored Brigade in collaboration with Civilian JTF operatives clashed with Boko Haram [JAS faction] operatives during an offensive patrol at Churchur, Mbaiwa and China in Bama LGA (Borno) and Kashimeri [coded separately] and other new established villages. 7 militants were killed, others fled and abandoned women, children and old persons who were rescued by the troops. The camps were set ablaze, 7 fatalities split across 2 events coded as 3."
gemma3:4b,NIG35941,E,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.0, ""S"": 0.0}",,1.19,Military Forces of Nigeria (2023-),"Around 7 April 2024 (as reported), the Nigerian Air Force and the Niger Republic component of MNJTF launched air strikes at ISWAP locations in the border town around Damasak (Mobbar, Borno). The strikes killed dozens of ISWAP fighters. Dozens fatalities coded as 12."
gemma3:4b,NIG38436,B,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.17,Military Forces of Nigeria (2023-),"Around 2 September 2024 (as reported), the Nigerian troops, in collaboration with the Hybrid Forces and CJTF, clashed with Boko Haram (JAS) around Ngwom (Mafa, Borno). They killed four Boko Haram fighters in the onslaught."
gemma3:4b,NIG30615,S,V,0.95,"{""V"": 0.85, ""B"": 0.02, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.19,PDP: People's Democratic Party,"Looting: On 18 March 2023, an armed group suspected to be affiliated with the PDP stole election materials from a polling unit at ward 6, unit 3 at Idak Eyop in Uyo (Uyo, Akwa Ibom). The assailants who ere dressed in black arrived in two tinted vehicles and shot sporadically to scare voters away."
gemma3:4b,NIG17700,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.0, ""R"": 0.0, ""S"": 0.02}",,1.15,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 18 July 2020, Boko Haram attacked Bovtari in Kuburmbula ward of Chibok LGA (Borno), killed 3 farmers and injured 10 others."
gemma3:4b,NIG31176,B,B,0.95,"{""V"": 0.05, ""B"": 0.8, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.17,Military Forces of Nigeria (2015-2023),"Around 4 May 2023 (as reported), troops of 21 armored brigade in Bama engaged ISWAP militants in an armed clash at the Banki axis (Bama, Borno). Two out of the three aid workers who were abducted on 26 April [coded separately] were rescued, casualties are unknown."
gemma3:4b,NIG33835,P,P,0.95,"{""V"": 0.05, ""B"": 0.02, ""E"": 0.01, ""P"": 0.8, ""R"": 0.01, ""S"": 0.01}",,1.19,Protesters (Nigeria),"On 13 November 2023, some political party supporters (unspecified) protested at the INEC office in Yenagoa (Yenagoa, Bayelsa) over the delay in releasing election results."
gemma3:4b,NIG16948,E,B,0.95,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,1.17,Military Forces of Nigeria (2015-2023),"On 5 May 2020, Nigerian Air Force and artillery attacked Boko Haram/IS fighters in Dumba (Mobbar LGA, Borno) and Location Charlie at Lake Chad in the border area to Niger Republic (assumed to be Abadam LGA, Borno). 48 BH fighters were reported killed in both attacks. Fatalities split between 2 events."
gemma3:4b,NIG32831,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.12,Unidentified Armed Group (Nigeria),"On 20 September 2023, an unidentified armed group macheted and killed a man in Nsirimo community around Apumuri (Umuahia South, Abia). The victim was killed at night, and his body was discovered by a villager while fetching water."
